"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Bremer","IA","Waterloo",1506,1032,-0.00386100386100386,-0.0355140186915888,-0.0199430199430199,7778
2014-11-30,"Upshur","WV",,1507,1009,0.0254065040650406,0.0576519916142558,0.0233265720081136,5339
2014-11-30,"Sabine","LA",,1508,1272,-0.00156985871271586,0.0151636073423783,-0.14859437751004,3948
2014-11-30,"Scott","IN","Scottsburg",1509,868,0.00579374275782155,0.00579374275782155,0.00813008130081301,6277
2014-11-30,"Otsego","MI",,1510,866,0.00347624565469293,0.00464037122969838,0.0535279805352798,13884
2014-11-30,"Sumner","KS","Wichita",1511,805,-0.00739827373612824,-0.00371287128712871,0.0125786163522013,7492
2014-11-30,"Brooke","WV","Weirton",1512,940,0.0549943883277217,0.0994152046783626,-0.024896265560166,8604
2014-11-30,"Page","VA",,1513,1202,0.000832639467110741,0.0109335576114382,0.0238500851788756,8947
2014-11-30,"Menominee","MI","Marinette",1514,809,-0.00246609124537608,-0.0182038834951456,-0.00246609124537608,13324
2014-11-30,"Hampshire","WV","Winchester",1515,1083,-0.010958904109589,-0.0278276481149013,0.0284900284900285,8259
2014-11-30,"Fairfield","SC","Columbia",1516,1076,-0.00462534690101758,0.00373134328358209,0.0356111645813282,11903
2014-11-30,"Ohio","KY",,1517,848,-0.00586166471277843,0.0155688622754491,0.0119331742243437,975
2014-11-30,"Panola","TX",,1518,1275,0.0111022997620936,0.0357432981316003,0.0925449871465295,4774
2014-11-30,"Wyoming","WV",,1519,766,0.0743338008415147,0.032345013477089,-0.099882491186839,6725
2014-11-30,"West Baton Rouge","LA","Baton Rouge",1520,1457,0.0132127955493741,0.0275035260930889,0.0611798980335033,5233
2014-11-30,"Meigs","OH",,1521,826,0.0097799511002445,-0.00481927710843374,-0.0247933884297521,3427
2014-11-30,"Staunton City","VA","Staunton",1522,1169,0.00515907136715391,0.00775862068965517,0.0218531468531469,5984
2014-11-30,"Houston","TX",,1523,1230,0.0115131578947368,0.0379746835443038,0.0875331564986737,4282
2014-11-30,"Caswell","NC",,1524,942,-0.0125786163522013,-0.0513595166163142,-0.134191176470588,4832
2014-11-30,"Iowa","WI","Madison",1525,1193,-0.00167364016736402,0.00760135135135135,0.0689964157706093,8150
2014-11-30,"Fannin","GA",,1526,1045,-0.00476190476190476,-0.00947867298578199,-0.0260950605778192,5584
2014-11-30,"Butts","GA","Atlanta",1527,943,0.00106157112526539,0.0064034151547492,0.0607424071991001,11221
2014-11-30,"King George","VA",,1528,1572,-0.0100755667506297,-0.013801756587202,0.0287958115183246,7179
2014-11-30,"Antrim","MI",,1529,941,0.0129171151776103,0.0161987041036717,0.0340659340659341,17752
2014-11-30,"Currituck","NC","Virginia Beach",1530,1265,0,0.00636435958631663,0.0428689200329761,7490
2014-11-30,"Wasatch","UT","Heber",1531,1618,0.0125156445556946,0.0425257731958763,0.102931152010907,7001
2014-11-30,"Osceola","MI",,1532,821,0.0148331273176761,0.0224159402241594,0.0634715025906736,8553
2014-11-30,"Routt","CO",,1533,1815,0.00220872446162341,0.0546194073213248,0.0940325497287523,16378
2014-11-30,"Mitchell","GA",,1534,853,0.00235017626321974,-0.00233918128654971,0.00352941176470588,3446
2014-11-30,"Crisp","GA","Cordele",1535,901,-0.00110864745011086,0.00334075723830735,0.0285388127853881,4403
2014-11-30,"Assumption","LA","Pierre Part",1536,1565,-0.00127632418634333,0.0222077073807969,0.264135702746365,3616
2014-11-30,"Itawamba","MS","Tupelo",1537,1173,-0.00339847068819031,-0.0142857142857143,0.0371352785145889,4965
2014-11-30,"Limestone","TX",,1538,1182,-0.004212299915754,-0.00672268907563025,0.0944444444444444,3254
2014-11-30,"Prince Edward","VA",,1539,1220,0.00494233937397035,0.0312764158918005,-0.0129449838187702,5203
2014-11-30,"Starke","IN",,1540,936,-0.00106723585912487,-0.00425531914893617,0.0162866449511401,7230
2014-11-30,"Johnson","KY",,1541,830,-0.00240384615384615,0.0134310134310134,0.0323383084577114,3134
2014-11-30,"Teller","CO","Colorado Springs",1542,1286,0.00704776820673453,0.0141955835962145,0.0472312703583062,11194
2014-11-30,"Rowan","KY",,1543,938,-0.0157397691500525,0.0285087719298246,0.0919674039580908,5031
2014-11-30,"Burke","GA","Augusta",1544,828,0.0134638922888617,0.0337078651685393,0.0428211586901763,11573
2014-11-30,"Meeker","MN",,1545,1234,-0.0167330677290837,-0.0359375,0.0106470106470106,8358
2014-11-30,"Scott","VA","Kingsport",1546,898,-0.00443458980044346,0.0112612612612613,0.0192962542565267,10173
2014-11-30,"Aransas","TX","Corpus Christi",1547,1488,0.00472653612424038,0.022680412371134,0.123018867924528,10770
2014-11-30,"Franklin","IN","Cincinnati",1548,1087,0.0121042830540037,0.0264400377714825,0.00184331797235023,6015
2014-11-30,"Elbert","CO","Denver",1549,1927,0.0288307528029899,0.097380410022779,0.145659928656361,6835
2014-11-30,"Monroe","AL",,1550,899,0.0112485939257593,0.0601415094339623,0.0805288461538462,4690
2014-11-30,"Clark","AR","Arkadelphia",1551,843,-0.0140350877192982,-0.0376712328767123,0.03690036900369,4475
2014-11-30,"Jersey","IL","St. Louis",1552,1119,0.011754068716094,0.0228519195612431,-0.0516949152542373,6197
2014-11-30,"Seward","KS","Liberal",1553,872,-0.00909090909090909,-0.0045662100456621,0.0608272506082725,5112
2014-11-30,"Cassia","ID","Burley",1554,981,0.00615384615384615,0.0337197049525817,0.0973154362416107,5595
2014-11-30,"Hockley","TX","Levelland",1555,1046,0.0175097276264591,0.0397614314115308,0.0608519269776876,5850
2014-11-30,"Randolph","AL",,1556,1048,-0.015962441314554,0.0164888457807953,0.135427952329361,5918
2014-11-30,"Union","LA","Monroe",1557,1284,-0.0389221556886228,-0.0661818181818182,0.0490196078431373,4348
2014-11-30,"Logan","CO","Sterling",1558,1209,0.0108695652173913,0.0727595385980479,0.105118829981718,5041
2014-11-30,"Adair","OK",,1559,901,-0.0153005464480874,-0.00661521499448732,0.167098445595855,3113
2014-11-30,"Jo Daviess","IL",,1560,1331,-0.0140740740740741,-0.0177121771217712,-0.0431344356578001,8691
2014-11-30,"Grainger","TN","Morristown",1561,938,0.00860215053763441,0.00968783638320775,0.0240174672489083,7524
2014-11-30,"Payette","ID","Ontario",1562,932,-0.00851063829787234,0.0021505376344086,0.0298342541436464,6339
2014-11-30,"Barnwell","SC",,1563,892,0.0159453302961276,0.00337457817772778,-0.132295719844358,5589
2014-11-30,"Wyandot","OH",,1564,836,-0.00947867298578199,-0.0357554786620531,-0.0233644859813084,3175
2014-11-30,"Hempstead","AR","Hope",1565,777,-0.00256739409499358,0.00258064516129032,0.0170157068062827,4981
2014-11-30,"Emanuel","GA",,1566,890,0,0.00678733031674208,0.0360884749708964,3845
2014-11-30,"Hopewell City","VA","Richmond",1567,1016,-0.0135922330097087,0.00296150049358342,0.0139720558882236,7591
2014-11-30,"George","MS","Pascagoula",1568,1050,0.00190839694656489,-0.00756143667296786,-0.0540540540540541,2973
2014-11-30,"Taylor","FL",,1569,1015,0.00694444444444444,0.00694444444444444,-0.00587659157688541,5490
2014-11-30,"Fairfax City","VA","Washington",1570,2370,-0.00336417157275021,-0.0016849199663016,0.00338696020321761,7222
2014-11-30,"Gray","TX","Pampa",1571,1008,0.0120481927710843,0.0140845070422535,0.0212765957446809,5711
2014-11-30,"Yankton","SD","Yankton",1572,1261,-0.0292532717474981,-0.0055205047318612,0.120888888888889,5210
2014-11-30,"Mahaska","IA","Oskaloosa",1573,999,0.0142131979695431,0.0427974947807933,0.0811688311688312,6922
2014-11-30,"Jerome","ID","Twin Falls",1574,950,0.00956429330499469,0.043956043956044,0.0907003444316877,6098
2014-11-30,"Curry","OR","Brookings",1575,1213,-0.00736497545008183,0.0201850294365013,0.098731884057971,7158
2014-11-30,"Logan","AR",,1576,799,0.0012531328320802,0.00883838383838384,0.0322997416020672,6788
2014-11-30,"Hood River","OR","Hood River",1577,1460,-0.00205058099794942,-0.0155091031692515,0.0579710144927536,6490
2014-11-30,"Dawson","GA","Atlanta",1578,1268,0.00475435816164818,0.0283860502838605,0.0201126307320998,9145
2014-11-30,"Gage","NE","Beatrice",1579,1013,-0.000986193293885602,0.011988011988012,0.0284263959390863,5375
2014-11-30,"Rockbridge","VA",,1580,1236,0,-0.00483091787439614,0.0198019801980198,6350
2014-11-30,"Macon","TN","Nashville",1581,865,-0.00230680507497117,-0.00345622119815668,0.0140679953106682,6966
2014-11-30,"Tippah","MS",,1582,1015,-0.0183752417794971,-0.0679522497704316,-0.081447963800905,7447
2014-11-30,"Scott","TN",,1583,751,-0.0195822454308094,-0.0297157622739018,0.0562587904360056,12171
2014-11-30,"Yell","AR","Russellville",1584,842,0.00118906064209275,0.00118906064209275,0.02557856272838,4669
2014-11-30,"Hutchinson","TX","Borger",1585,1052,-0.0259259259259259,-0.0418943533697632,-0.0505415162454874,8004
2014-11-30,"Fayette","IL",,1586,1086,0.0197183098591549,0.0342857142857143,0.0140056022408964,5443
2014-11-30,"Willacy","TX","Raymondville",1587,979,0,0.00307377049180328,0.0229885057471264,3796
2014-11-30,"Beckham","OK","Elk City",1588,991,-0.00100806451612903,-0.0129482071713147,0.152325581395349,6081
2014-11-30,"McDowell","WV",,1589,743,0.0768115942028986,0.0539007092198582,-0.0849753694581281,8668
2014-11-30,"Northampton","NC","Roanoke Rapids",1590,829,0.00241837968561064,-0.00360576923076923,-0.0758082497212932,3967
2014-11-30,"Franklin","GA",,1591,1010,0.00297914597815293,0.00597609561752988,0.024340770791075,4670
2014-11-30,"Overton","TN","Cookeville",1592,802,-0.019559902200489,-0.0314009661835749,0.0679094540612517,11983
2014-11-30,"Meriwether","GA","Atlanta",1593,1071,0.0132450331125828,0.0248803827751196,0.0377906976744186,2229
2014-11-30,"Morgan","TN",,1594,850,0.00354191263282172,-0.00816802800466744,0.0191846522781775,6404
2014-11-30,"Grenada","MS","Grenada",1595,1024,0.0178926441351889,0.025025025025025,0.0364372469635627,4827
2014-11-30,"Moore","TX","Dumas",1596,1065,0.0133206470028544,0.0230547550432277,0.076845298281092,5088
2014-11-30,"McDuffie","GA","Augusta",1597,889,0.00225479143179256,0.0206659012629162,0.0337209302325581,9002
2014-11-30,"Ashley","AR",,1598,769,0.00391644908616188,0.00786369593709043,0.0118421052631579,4069
2014-11-30,"Dodge","GA",,1599,920,0,0.00217864923747277,0.0165745856353591,3098
2014-11-30,"Tyler","TX",,1600,1176,0.00684931506849315,0.0155440414507772,0.152941176470588,1591
2014-11-30,"Phillips","AR","Helena",1601,729,0.0069060773480663,0.0340425531914894,0.0704845814977974,3269
2014-11-30,"Clay","KY",,1602,853,-0.00350467289719626,-0.0262557077625571,-0.00813953488372093,2195
2014-11-30,"Lincoln","WV","Charleston",1603,828,0.0337078651685393,0.050761421319797,-0.00956937799043062,5349
2014-11-30,"Newton","MS",,1604,1074,0.0396902226524685,0.0257879656160458,-0.0262919310970082,2198
2014-11-30,"Jefferson","OR",,1605,1058,0.0028436018957346,0.0301850048685492,0.123142250530786,2031
2014-11-30,"Goochland","VA","Richmond",1606,1617,-0.0110091743119266,-0.0223700120918984,-0.0397862232779097,7770
2014-11-30,"Leelanau","MI","Traverse City",1607,1156,0.0176056338028169,0.0823970037453183,0.122330097087379,20443
2014-11-30,"Washington","IA","Iowa City",1608,1042,0.0165853658536585,0.0461847389558233,0.101479915433404,5849
2014-11-30,"Ogemaw","MI",,1609,853,0.0130641330166271,0.0130641330166271,0.027710843373494,9455
2014-11-30,"Worth","GA","Albany",1610,903,0,-0.00986842105263158,-0.0141921397379913,3200
2014-11-30,"Wabasha","MN","Rochester",1611,1269,0.00395569620253165,0.00874403815580286,0.0300324675324675,8422
2014-11-30,"Asotin","WA","Lewiston",1612,1224,0.0016366612111293,0.0057518488085456,0.0443686006825939,6314
2014-11-30,"Labette","KS","Parsons",1613,725,-0.0162822252374491,-0.0268456375838926,0.013986013986014,6353
2014-11-30,"Pottawatomie","KS","Manhattan",1614,1257,-0.00867507886435331,-0.00396196513470681,0.0422885572139304,5664
2014-11-30,"Cherokee","KS",,1615,767,-0.0128700128700129,-0.0166666666666667,0.0323014804845222,6371
2014-11-30,"Owen","IN","Bloomington",1616,880,-0.00564971751412429,-0.00900900900900901,0.0185185185185185,4794
2014-11-30,"Sullivan","IN","Terre Haute",1617,765,-0.00520156046814044,-0.0103492884864166,0.0508241758241758,4954
2014-11-30,"Macon","AL","Tuskegee",1618,883,-0.0111982082866741,0.00684150513112885,0,6116
2014-11-30,"Vilas","WI",,1619,1150,-0.0187713310580205,-0.0328006728343146,-0.146250927988122,6862
2014-11-30,"Anderson","KY","Frankfort",1620,1030,0.00389863547758285,0.020812685827552,0.0269192422731805,6368
2014-11-30,"Colusa","CA",,1621,1292,-0.0144927536231884,0.00388500388500389,0.0141287284144427,5045
2014-11-30,"Carbon","UT","Price",1622,1125,0.0416666666666667,0.142131979695431,0.160990712074303,6884
2014-11-30,"Calhoun","TX","Victoria",1623,1244,0.019672131147541,0.0462573591253154,0.109723461195361,6145
2014-11-30,"Nobles","MN","Worthington",1624,1167,-0.0110169491525424,-0.0118543607112616,0.0218914185639229,5108
2014-11-30,"Greene","NC","Greenville",1625,856,0.00234192037470726,-0.0115473441108545,0.00234192037470726,3087
2014-11-30,"Union","GA",,1626,1060,0.00283822138126774,0.0221793635486982,-0.0148698884758364,11781
2014-11-30,"Mercer","KY",,1627,981,0.00306748466257669,0.00925925925925926,0.0380952380952381,5342
2014-11-30,"Bertie","NC",,1628,811,0.00123456790123457,0.00745341614906832,0.00123456790123457,2591
2014-11-30,"Conway","AR",,1629,844,0.00956937799043062,0.0107784431137725,0.00595947556615018,4803
2014-11-30,"Jay","IN",,1630,733,-0.00136239782016349,-0.00677506775067751,0.00964187327823691,6154
2014-11-30,"Putnam","GA",,1631,1216,0.0033003300330033,0.00745650372825186,0.0261603375527426,6045
2014-11-30,"Washington","GA",,1632,925,0.00872410032715376,0.012035010940919,0.0232300884955752,4182
2014-11-30,"Stutsman","ND","Jamestown",1633,1153,-0.00517687661777394,0.00874890638670166,-0.214042263122018,4630
2014-11-30,"Hampton","SC",,1634,1047,0,-0.0305555555555556,-0.100515463917526,2322
2014-11-30,"Winneshiek","IA",,1635,1093,-0.0179694519317161,-0.042907180385289,0.0301602262016965,5872
2014-11-30,"Marengo","AL",,1636,864,0.00465116279069767,0.0200708382526564,0.0881612090680101,4325
2014-11-30,"Dakota","NE","Sioux City",1637,960,0.0278372591006424,0.112398609501738,-0.0174002047082907,3429
2014-11-30,"Waynesboro City","VA","Staunton",1638,1049,0.00286806883365201,-0.0259981429897864,-0.0304990757855823,7088
2014-11-30,"Crook","OR","Prineville",1639,1130,0.006233303650935,0.0272727272727273,0.13,4894
2014-11-30,"Warren","NC",,1640,961,-0.0062047569803516,-0.0173824130879346,-0.00825593395252838,1990
2014-11-30,"Buchanan","IA",,1641,1044,-0.0104265402843602,-0.0132325141776938,0.042957042957043,5690
2014-11-30,"Spencer","IN",,1642,929,0.00868621064060804,0.00432432432432432,-0.0302713987473904,6130
2014-11-30,"Butler","AL",,1643,974,-0.0201207243460765,-0.021105527638191,0.131242740998839,3774
2014-11-30,"Pacific","WA",,1644,1098,-0.00362976406533575,-0.00543478260869565,0.0629235237173282,3075
2014-11-30,"Fayette","IA",,1645,868,-0.0102622576966933,-0.0225225225225225,-0.0192090395480226,6914
2014-11-30,"Adams","WI",,1646,1025,0.0108481262327416,0.0168650793650794,0.0128458498023715,5644
2014-11-30,"Colorado","TX",,1647,1472,-0.000678886625933469,0.0215128383067314,0.201632653061225,3389
2014-11-30,"Fillmore","MN",,1648,1199,0,0.00841042893187553,0.0178268251273345,8598
2014-11-30,"Martin","MN","Fairmont",1649,1179,0.00425894378194208,0.0102827763496144,0.0406001765225066,8287
2014-11-30,"Fulton","IN",,1650,860,0.0082063305978898,0.0129564193168433,-0.0227272727272727,5921
2014-11-30,"Concordia","LA","Natchez",1651,1216,-0.00896495517522412,-0.0105777054515867,0.0340136054421769,3219
2014-11-30,"Wayne","KY",,1652,867,-0.0125284738041002,-0.0192307692307692,0.0260355029585799,4159
2014-11-30,"Sevier","UT",,1653,1054,-0.00472143531633617,0.00764818355640535,-0.00566037735849057,3552
2014-11-30,"Saunders","NE","Omaha",1654,1104,-0.0036101083032491,0.00914076782449726,0.0802348336594912,6620
2014-11-30,"Franklin","LA",,1655,1225,-0.0331491712707182,-0.0399686520376176,0.0461144321093083,3709
2014-11-30,"Madison","NC","Asheville",1656,1131,-0.00702370500438982,-0.0258397932816537,-0.00789473684210526,4283
2014-11-30,"Wayne","MS",,1657,1008,0.0100200400801603,0.0478170478170478,0.00099304865938431,2206
2014-11-30,"Richland","LA",,1658,1162,-0.010221465076661,-0.0218855218855219,0.00693240901213172,2412
2014-11-30,"Taylor","WI",,1659,1010,-0.00197628458498024,0.0202020202020202,0.00798403193612774,5490
2014-11-30,"Polk","AR",,1660,850,0,-0.00584795321637427,0.0131108462455304,4746
2014-11-30,"Texas","OK","Guymon",1661,972,-0.00511770726714432,-0.00409836065573771,0.0740331491712707,2479
2014-11-30,"Jones","IA","Cedar Rapids",1662,1079,0.00652985074626866,0.0285986653956149,0.0415057915057915,6612
2014-11-30,"Clay","MS","West Point",1663,977,0.00721649484536082,0.0415778251599147,0.00205128205128205,4856
2014-11-30,"Kewaunee","WI","Green Bay",1664,932,0.0163576881134133,-0.0147991543340381,-0.104707012487992,7607
2014-11-30,"Polk","NC",,1665,1197,-0.00498753117206983,-0.0123762376237624,-0.0268292682926829,4139
2014-11-30,"Lincoln","NM","Ruidoso",1666,1193,-0.0115990057995029,-0.0164880461665293,-0.00417362270450751,2457
2014-11-30,"La Paz","AZ",,1667,1002,0,0.00400801603206413,0.0547368421052632,4945
2014-11-30,"Bandera","TX","San Antonio",1668,1474,-0.00539811066126856,0.000678886625933469,0.0681159420289855,2445
2014-11-30,"Jackson","WI",,1669,1018,0.00394477317554241,0.0200400801603206,0.016983016983017,4926
2014-11-30,"Hubbard","MN",,1670,1280,-0.0138674884437596,-0.04047976011994,-0.00928792569659443,11453
2014-11-30,"Klickitat","WA",,1671,776,-0.03,-0.0384138785625774,0.00388098318240621,6115
2014-11-30,"East Feliciana","LA","Baton Rouge",1672,1432,-0.0185058259081563,-0.0198494182067077,0.152979066022544,3379
2014-11-30,"Buena Vista","IA","Storm Lake",1673,926,-0.0148936170212766,-0.0551020408163265,0.0843091334894614,5791
2014-11-30,"McIntosh","OK",,1674,951,-0.0124610591900312,-0.0276073619631902,0.0721533258173619,4399
2014-11-30,"Washington","NE","Omaha",1675,1199,0.0212947189097104,0.0772686433063792,0.0380952380952381,7492
2014-11-30,"Jones","TX","Abilene",1676,1082,0.00185185185185185,0.0169172932330827,0.0121608980355472,4053
2014-11-30,"Kent","MD",,1677,1600,0,0.0178117048346056,0.0716677829872739,9292
2014-11-30,"Elbert","GA",,1678,950,-0.00419287211740042,-0.00627615062761506,0.0160427807486631,4608
2014-11-30,"Carroll","IN","Lafayette",1679,956,-0.00623700623700624,-0.0214943705220061,0,6568
2014-11-30,"Henry","IA",,1680,980,0.0261780104712042,0.0560344827586207,0.0961968680089485,5579
