"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-11-30,"Presidio Heights","CA","San Francisco","San Francisco","San Francisco",2338,4979500,0.00834295202802584,0.0137005822238508,0.145054843976361,0.0972722744571106,0.0397613769828833,"2014-11","2014-Q4",4979500,0,"2014-11"
2014-11-30,"Roosevelt","OH","Toledo","Lucas","Toledo",2339,45900,-0.0213219616204691,-0.0516528925619835,0.0851063829787234,0.0126679917275763,-0.0017264127928539,"2008-01","2008-Q1",51100,-0.101761252446184,"2004-10"
2014-11-30,"Kendall","CA","Riverside","San Bernardino","San Bernardino",2340,246700,0.0164812525751957,0.0488945578231293,0.22310361923649,0.0955748001912977,-0.0102236694092576,"2006-06","2006-Q2",365600,-0.325218818380744,"2004-08"
2014-11-30,"Rancho San Joaquin","CA","Los Angeles","Orange","Irvine",2341,551100,0.002,-0.00613165013525699,-0.0425642807505212,0.0312105292084248,-0.000416391931170934,"2007-03","2007-Q1",636100,-0.133626788240843,"2005-03"
2014-11-30,"Sam Hughes","AZ","Tucson","Pima","Tucson",2342,316200,0.00893426930440332,0.0269568041571939,0.0707754825601084,0.00790049013698546,0.0155826808365533,"2006-11","2006-Q4",370900,-0.147479104880022,"2005-05"
2014-11-30,"Downtown","OK","Tulsa","Tulsa","Tulsa",2343,65400,0.00153139356814701,0.013953488372093,0.0414012738853503,0.0136950075913949,0.0346953076029066,"2014-11","2014-Q4",65400,0,"2014-11"
2014-11-30,"Belcaro","CO","Denver","Denver","Denver",2344,774000,0.0063710830841243,0.0200316288877174,0.123367198838897,0.0620564242514459,0.0355681879383123,"2014-11","2014-Q4",774000,0,"2014-11"
2014-11-30,"North City Farms","CA","Sacramento","Sacramento","Sacramento",2345,146700,-0.0107889413351315,-0.0510996119016818,-0.011455525606469,0.0358693915478523,-0.0423364560326829,"2006-04","2006-Q2",270300,-0.457269700332963,"2003-07"
2014-11-30,"Hartwell","OH","Cincinnati","Hamilton","Cincinnati",2346,84900,0.013126491646778,0.0586034912718204,0.147297297297297,0.00820771472319093,-0.0160393858487506,"2006-03","2006-Q1",103300,-0.178121974830591,"2001-08"
2014-11-30,"Elizabeth","NC","Charlotte","Mecklenburg","Charlotte",2347,280100,0.00719165767709457,0.022635998539613,0.079383429672447,0.00759599472516914,0.02790874743461,"2009-02","2009-Q1",284200,-0.0144264602392681,"2009-01"
2014-11-30,"Dexter Falls","OH","Columbus","Franklin","Columbus",2348,177200,0.00339750849377123,0.00853727945361412,0.0154727793696275,0.00597468995591588,0.0053457436458999,"2014-11","2014-Q4",177200,0,"2014-11"
2014-11-30,"City Center","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",2349,287200,0.00489853044086774,0.0184397163120567,0.0217004624688723,0.0589290389321493,0.0260383360558269,"2006-08","2006-Q3",337300,-0.148532463682182,"2005-08"
2014-11-30,"Eastside","AZ","Tucson","Pima","Tucson",2350,197900,-0.00252016129032258,-0.00652610441767068,0.0180041152263374,-0.0117048340042422,-0.00214723677953277,"2006-07","2006-Q3",284000,-0.303169014084507,"2004-10"
2014-11-30,"City Island","NY","New York","Bronx","New York",2351,422600,0.0105212816834051,0.0117309073497726,-0.0364797081623347,-0.0280089351704179,-0.00729444104157284,"2006-11","2006-Q4",645600,-0.34541511771995,"2004-09"
2014-11-30,"Belknap","KY","Louisville/Jefferson County","Jefferson","Louisville",2352,271200,0.00742942050520059,0.0257186081694402,0.0635294117647059,0.0382421966260234,0.0319069107571657,"2014-11","2014-Q4",271200,0,"2014-11"
2014-11-30,"Peachtree Heights West","GA","Atlanta","Fulton","Atlanta",2353,221000,0.0165593376264949,0.0259981429897864,-0.00270758122743682,0.00968703890297973,,"2006-08","2006-Q3",304100,-0.273265373232489,
2014-11-30,"Tevis Ranch","CA","Bakersfield","Kern","Bakersfield",2354,229400,-0.00260869565217391,-0.00260869565217391,0.0479671082686158,0.071391038976842,-0.0142482805669571,"2006-04","2006-Q2",363000,-0.368044077134986,"2004-07"
2014-11-30,"Sabin","OR","Portland","Multnomah","Portland",2355,438000,0.00689655172413793,0.0228865016347501,0.0636231180184556,0.0477410558753573,0.0482564903018186,"2014-11","2014-Q4",438000,0,"2014-11"
2014-11-30,"Sequoyah","OK","Tulsa","Tulsa","Tulsa",2356,50200,0.00199600798403194,0.00803212851405622,0.00601202404809619,0.00200402409654021,0.00575578101924257,"2014-11","2014-Q4",50200,0,"2014-11"
2014-11-30,"Driving Park","OH","Columbus","Franklin","Columbus",2357,49100,-0.00203252032520325,-0.0199600798403194,0.0720524017467249,-0.0373708483731895,-0.0337321277865891,"2006-07","2006-Q3",75700,-0.351387054161163,"1996-12"
2014-11-30,"Brookhaven-Lansdowne","KY","Lexington","Fayette","Lexington",2358,199400,0.00504032258064516,0.0106436898124683,0.0380010411244144,0.0245823989049687,0.0150688157484165,"2014-11","2014-Q4",199400,0,"2014-11"
2014-11-30,"Chosewood Park","GA","Atlanta","Fulton","Atlanta",2359,51500,-0.017175572519084,-0.00961538461538462,-0.151565074135091,-0.103234581054629,-0.0776729634088791,"2007-05","2007-Q2",148600,-0.653432032301481,
2014-11-30,"Sardis Forest","NC","Charlotte","Mecklenburg","Charlotte",2360,266600,0.00414312617702448,0.0171690194582221,0.0600397614314115,0.015553945914311,0.0206105669980745,"2008-01","2008-Q1",277000,-0.0375451263537906,"2007-04"
2014-11-30,"Schnitzelburg","KY","Louisville/Jefferson County","Jefferson","Louisville",2361,108200,0.00557620817843866,0.0121608980355472,0.00371057513914657,0.030075655732783,0.0201859870100278,"2014-11","2014-Q4",108200,0,"2014-11"
2014-11-30,"Highland Terrace","CA","San Francisco","Alameda","Oakland",2362,345500,0.0064083891639965,0.0176730486008837,0.139887825800066,0.0674441332249354,-0.00939447597799636,"2006-08","2006-Q3",486000,-0.289094650205761,"2004-05"
2014-11-30,"Cameron Hills","CA","San Francisco","Alameda","Fremont",2363,1340800,0.00239234449760766,0.018999848001216,0.0112376498981824,0.0675703124846114,0.0361743946821749,"2014-11","2014-Q4",1340800,0,"2014-11"
2014-11-30,"Forrest Hills","GA","Augusta","Richmond","Augusta",2364,181300,0.00332042058660764,0.000551876379690949,0.00498891352549889,-0.0064905431738147,0.00687158459826476,"2008-07","2008-Q3",201000,-0.0980099502487562,"2005-10"
2014-11-30,"Martin Acres","CO","Boulder","Boulder","Boulder",2365,448000,0.008327706504614,0.0251716247139588,0.0748560460652591,0.0401262071809609,0.0383150961103067,"2014-11","2014-Q4",448000,0,"2014-11"
2014-11-30,"Table Mesa South","CO","Boulder","Boulder","Boulder",2366,602700,0.0103939647946354,0.0300803281490344,0.0906623235613464,0.0527028154523639,0.0455929379020366,"2014-11","2014-Q4",602700,0,"2014-11"
2014-11-30,"Longview Lake","OK","Tulsa","Tulsa","Tulsa",2367,110600,0,0.00454132606721163,0.0269266480965645,0.0106387075919199,0.0104294527384012,"2014-11","2014-Q4",110600,0,"2014-11"
2014-11-30,"Crieve Hall","TN","Nashville","Davidson","Nashville",2368,304100,0.00962815405046481,0.0301490514905149,0.0938848920863309,0.0391267854689124,0.0464077073605111,"2014-11","2014-Q4",304100,0,"2014-11"
2014-11-30,"Fulton","VA","Richmond","Richmond City","Richmond",2369,91600,0.00881057268722467,0.0315315315315315,0.0338600451467269,-0.00558214359259834,0.0246536771667822,"2007-12","2007-Q4",96200,-0.0478170478170478,"2006-07"
2014-11-30,"Norkirk","WA","Seattle","King","Kirkland",2370,712200,0.0023926812104152,0.00593220338983051,0.053394468273924,0.0456248713850196,0.0359046647996804,"2007-09","2007-Q3",712400,-0.000280741156653565,"2007-09"
2014-11-30,"Perry North","PA","Pittsburgh","Allegheny","Pittsburgh",2371,87000,0.00230414746543779,0.00230414746543779,0.0235294117647059,0.035146062074209,0.0247955103093072,"2014-02","2014-Q1",88200,-0.0136054421768707,"2014-01"
2014-11-30,"Cahuenga Pass","CA","Los Angeles","Los Angeles","Los Angeles",2372,1120400,0.0129283066630504,0.0312011044638748,0.124109561553125,0.0390959787829324,0.0176137421026628,"2006-08","2006-Q3",1121500,-0.000980829246544806,"2006-08"
2014-11-30,"Arrowhead","FL","Jacksonville","Duval","Jacksonville",2373,133300,0.0121488230827639,0.0301391035548686,0.18699910952805,-0.00805375748386239,-0.00222313631563109,"2006-09","2006-Q3",186600,-0.285637727759914,"2004-09"
2014-11-30,"Park of the Canals","AZ","Phoenix","Maricopa","Mesa",2374,182900,0.012174875484228,0.0298423423423423,-0.0198285101822079,0.0364807581766218,0.00980317519725404,"2006-04","2006-Q2",256400,-0.286661466458658,"2005-03"
2014-11-30,"West Beverly","IL","Chicago","Cook","Chicago",2375,211300,0.00571156592099,0.0212663122281295,-0.0240184757505774,-0.0179247349619045,-0.00657109125320077,"2006-07","2006-Q3",275100,-0.231915667030171,"2004-07"
2014-11-30,"Mission Hills","NV","Las Vegas","Clark","Henderson",2376,158800,0.0101781170483461,0.0298313878080415,0.132667617689016,0.0249358358336369,-0.0408968247879041,"2005-12","2005-Q4",279400,-0.431639226914817,"2001-03"
2014-11-30,"Isle of Palms","FL","Jacksonville","Duval","Jacksonville",2377,485600,0.0118774744738487,0.0288135593220339,0.148533585619678,0.0174783958033795,0.0112974096984331,"2006-06","2006-Q2",569800,-0.147771147771148,"2005-05"
2014-11-30,"Closeburn-Glenkirk","NC","Charlotte","Mecklenburg","Charlotte",2378,239900,0.010530749789385,0.0256519880290723,0.100963744837081,0.0249387571209245,0.0373225043732526,"2014-11","2014-Q4",239900,0,"2014-11"
2014-11-30,"Glenrose Heights","GA","Atlanta","Fulton","Atlanta",2379,43800,-0.0201342281879195,-0.0560344827586207,-0.100616016427105,-0.0951275149467605,-0.0784051363895106,"2005-08","2005-Q3",112800,-0.611702127659574,
2014-11-30,"Downtown","DC","Washington","District of Columbia","Washington",2380,472500,0.00275891341256367,0.00275891341256367,0.0437375745526839,0.0438780946132511,0.0160625736252569,"2014-11","2014-Q4",472500,0,"2014-11"
2014-11-30,"Arlington Manor","FL","Jacksonville","Duval","Jacksonville",2381,92300,0.0043525571273123,0.0165198237885463,0.0500568828213879,-0.037263358449214,-0.0250059067607482,"2006-11","2006-Q4",156800,-0.411352040816327,"2002-08"
2014-11-30,"Columbus Park","WI","Milwaukee","Milwaukee","Milwaukee",2382,70900,0.00282885431400283,-0.00140845070422535,-0.0111576011157601,-0.0655315762577494,-0.0467166206960492,"2006-05","2006-Q2",134900,-0.474425500370645,"1999-11"
2014-11-30,"Pennington-Prospect","NJ","Trenton","Mercer","Trenton",2383,77700,-0.0189393939393939,-0.0535931790499391,-0.02875,-0.0524109944071082,-0.0191763422560862,"2007-12","2007-Q4",118400,-0.34375,"2003-08"
2014-11-30,"East Hampton North","NY","New York","Suffolk","East Hampton",2384,1312100,0.00822191486091901,0.0322555267091496,0.260180560891279,0.0487917908032096,0.0479771163291776,"2014-11","2014-Q4",1312100,0,"2014-11"
2014-11-30,"West Side","GA","Augusta","Richmond","Augusta",2385,99500,0.0153061224489796,0.0310880829015544,0.0132382892057026,-0.0237387652079548,0.0067786870972848,"2007-07","2007-Q3",118900,-0.163162321278385,"2006-05"
2014-11-30,"Perry South","PA","Pittsburgh","Allegheny","Pittsburgh",2386,59400,-0.0050251256281407,-0.00668896321070234,-0.060126582278481,-0.00692450405878497,0.0103274799049409,"2014-02","2014-Q1",64900,-0.0847457627118644,"2013-06"
2014-11-30,"Summit Lake","OH","Akron","Summit","Akron",2387,41500,-0.00479616306954436,0.0097323600973236,-0.0258215962441315,-0.0038114496793672,-0.0320832060436083,"2006-08","2006-Q3",61100,-0.320785597381342,"1998-01"
2014-11-30,"Seven Oaks","CA","Bakersfield","Kern","Bakersfield",2388,425500,0.000470256289677874,0.00164783427495292,0.028274528757854,0.0423532266062348,-0.00993959128323318,"2006-06","2006-Q2",596000,-0.286073825503356,"2004-08"
2014-11-30,"Casablanca","CA","Riverside","Riverside","Riverside",2389,237900,-0.000420168067226891,0.000841396718552798,0.0425065731814198,0.0778922193027307,-0.015527177057585,"2006-11","2006-Q4",373000,-0.362198391420912,"2004-06"
2014-11-30,"Terra Nova","CA","San Diego","San Diego","Chula Vista",2390,448400,0.00268336314847943,0.00403045230631438,0.0377227493635732,0.0517620381421748,-0.0216650305029522,"2006-05","2006-Q2",604000,-0.257615894039735,"2004-03"
2014-11-30,"Bowmanville","IL","Chicago","Cook","Chicago",2391,405500,-0.00441934691873312,-0.0219488663772311,-0.0589463912740775,0.0016854306748213,0.00664863234787516,"2014-04","2014-Q2",445800,-0.0903992821893226,"2013-09"
2014-11-30,"Nevin Community","NC","Charlotte","Mecklenburg","Charlotte",2392,108200,0.00464252553389044,0.0246212121212121,0.163440860215054,0.00583075074334682,-0.00787353051101514,"2007-07","2007-Q3",123300,-0.122465531224655,"2000-09"
2014-11-30,"Goodby's Creek","FL","Jacksonville","Duval","Jacksonville",2393,131000,0.000763941940412529,0.00152905198776758,-0.0179910044977511,-0.0196965006882109,-0.0121273586468414,"2006-10","2006-Q4",192600,-0.319833852544133,"2003-09"
2014-11-30,"Melrose Manors","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",2394,144900,0.01541695865452,0.0553532410779315,0.275528169014085,0.0871863778168995,-0.0133239473047577,"2006-08","2006-Q3",255400,-0.43265465935787,"2004-05"
2014-11-30,"Minnehaha","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2395,189200,0.0079914757591902,0.0188476036618201,0.0534521158129176,0.00287881937156476,-0.00327021344656075,"2006-04","2006-Q2",209700,-0.0977587029089175,"2004-06"
2014-11-30,"Garden Springs","KY","Lexington","Fayette","Lexington",2396,133600,0.00602409638554217,0.0229709035222052,0.0603174603174603,0.0101841439009609,0.0114700327551349,"2014-11","2014-Q4",133600,0,"2014-11"
2014-11-30,"Murray Hill","WI","Milwaukee","Milwaukee","Milwaukee",2397,209300,0.0019147917663954,0.00480076812289966,0.0224719101123596,-0.0173143237821285,-0.0133056236088136,"2005-07","2005-Q3",263700,-0.206295032233599,"2003-08"
2014-11-30,"Mt. Baker","WA","Seattle","King","Seattle",2398,667700,0.00300435631665916,0.00496688741721854,0.0529884876202492,0.0373300057111412,0.0317433558480673,"2014-11","2014-Q4",667700,0,"2014-11"
2014-11-30,"65th St. West","AR","Little Rock","Pulaski","Little Rock",2399,68000,0.00443131462333826,0.0179640718562874,0.00443131462333826,-0.0108164313071891,0.00133325411391971,"2007-06","2007-Q2",79300,-0.14249684741488,"2005-02"
2014-11-30,"Spectrum","AZ","Phoenix","Maricopa","Gilbert",2400,243000,0.00537856847331402,0.0120783007080383,0.00579470198675497,0.0600977893017947,0.0107304830185582,"2006-02","2006-Q1",332800,-0.269831730769231,"2005-03"
2014-11-30,"Beach Park","FL","Tampa","Hillsborough","Tampa",2401,510400,0.0047244094488189,0.0135027799841144,0.0416326530612245,0.0616196692891253,0.0116672190347464,"2006-05","2006-Q2",580100,-0.120151697983106,"2005-08"
2014-11-30,"Deer Park","KY","Louisville/Jefferson County","Jefferson","Louisville",2402,211900,0.00521821631878558,0.0207129094412331,0.0761808024377857,0.044312282648421,0.0316964018338612,"2014-11","2014-Q4",211900,0,"2014-11"
2014-11-30,"Interlake","WA","Seattle","King","Bellevue",2403,562700,0.0109593963348904,0.0298316251830161,0.099452911293474,0.0532159299379205,0.0433526171509457,"2014-11","2014-Q4",562700,0,"2014-11"
2014-11-30,"Image","WA","Portland","Clark","Vancouver",2404,188300,0.00159574468085106,0.0112781954887218,0.0747716894977169,0.0234425088026342,0.0145954808346065,"2007-06","2007-Q2",216500,-0.130254041570439,"2005-09"
2014-11-30,"The Cape","FL","Jacksonville","Duval","Jacksonville",2405,187000,0.00160685591858597,0.00917431192660551,0.0884749708963912,0.00455352750850713,-0.00407813914841049,"2006-10","2006-Q4",257700,-0.274350019402406,"2004-08"
2014-11-30,"McElderry Park","MD","Baltimore","Baltimore City","Baltimore",2406,78200,0.0222222222222222,0.101408450704225,0.429616087751371,0.0238689900172653,0.0502365392904625,"2014-11","2014-Q4",78200,0,"2014-11"
2014-11-30,"Riverview","FL","Jacksonville","Duval","Jacksonville",2407,62900,0.00318979266347687,0.037953795379538,0.0770547945205479,-0.0488525302421972,-0.0260499721019141,"2008-01","2008-Q1",102200,-0.38454011741683,"2001-02"
2014-11-30,"Tollgate Overlook","CO","Denver","Arapahoe","Aurora",2408,124700,0.0121753246753247,0.0187908496732026,0.145087235996327,0.0434729234824662,-0.0131158923538228,"2003-03","2003-Q1",151500,-0.176897689768977,"2000-05"
2014-11-30,"Hartley","NE","Lincoln","Lancaster","Lincoln",2409,80500,0.00124378109452736,0,-0.0462085308056872,-0.000496155044634961,0.000623249114132252,"2014-02","2014-Q1",84900,-0.0518256772673734,"2012-07"
2014-11-30,"Sequoyah","CA","San Francisco","Alameda","Oakland",2410,635300,0.00474458326743634,0.0230273752012882,0.0786078098471986,0.0355447859837847,0.00279715954975712,"2006-09","2006-Q3",724800,-0.12348233995585,"2005-01"
2014-11-30,"Wyandotte","KY","Louisville/Jefferson County","Jefferson","Louisville",2411,55000,0.00182149362477231,-0.0125673249551167,-0.0598290598290598,-0.0122629039907884,-0.00997557097386126,"2004-01","2004-Q1",63300,-0.131121642969984,"2000-06"
2014-11-30,"Bergen Beach","NY","New York","Kings","New York",2412,643700,-0.000155327741534638,-0.00938750384733764,0.0154598517116264,0.0131824186676868,0.0166348608768656,"2006-08","2006-Q3",750500,-0.142305129913391,"2005-08"
2014-11-30,"Woodward Park","OH","Columbus","Franklin","Columbus",2413,111500,0.000897666068222621,0.0081374321880651,0.068007662835249,-0.00924469846988218,-0.0150062175290684,"2005-03","2005-Q1",129900,-0.141647421093149,"2000-08"
2014-11-30,"North Hayward","CA","San Francisco","Alameda","Hayward",2414,373700,0.00890928725701944,-0.00133618385889898,0.190506530742275,0.0902509160890079,-0.0034137460860848,"2006-05","2006-Q2",471100,-0.206750159201868,"2004-10"
2014-11-30,"Horner Park","IL","Chicago","Cook","Chicago",2415,417500,0.00384707862466939,0.00845410628019324,0.0230335702033815,0.0202929806711232,0.00868859721743331,"2007-12","2007-Q4",441500,-0.0543601359003398,"2007-07"
2014-11-30,"Central Beach Alliance","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",2416,330600,0.00516874429917908,0.0260707635009311,0.122199592668024,0.0829040425281833,0.000333338689433971,"2006-01","2006-Q1",430600,-0.2322340919647,"2004-12"
2014-11-30,"Dineen Park","WI","Milwaukee","Milwaukee","Milwaukee",2417,77100,0.00260078023407022,0.0158102766798419,-0.0215736040609137,-0.0282984974550738,-0.0395276721605291,"2007-04","2007-Q2",127500,-0.395294117647059,"2001-05"
2014-11-30,"Wooded Area","CA","San Diego","San Diego","San Diego",2418,1056300,0.00485159817351598,0.0013271400132714,-0.0727703651685393,0.0175072935290219,0.00765941986696195,"2013-11","2013-Q4",1139200,-0.0727703651685393,"2013-07"
